order_id,customer_id,product_id,timestamp,channel,geo_region,discount_amount,is_return
529886,7481,1309,2025-11-27 05:20:36,Web,EU-West,20,1
529887,8209,1215,2025-10-29 09:30:29,App,EU-West,0,0
529888,5499,1296,2025-08-01 22:38:29,Web,US-East,0,0
529889,8995,1265,2025-02-16 06:40:35,App,APAC-North,0,0
529890,9881,1152,2025-12-05 20:19:53,Web,APAC-North,0,0
529891,5592,1332,2025-10-27 12:50:46,Web,US-West,5,1
529892,10623,1076,2025-08-08 03:44:59,App,EU-West,5,0
529893,8054,1224,2025-10-03 12:20:56,Web,EU-West,0,0
529894,9272,1130,2025-07-08 03:42:39,App,US-Midwest,0,0
529895,11304,1251,2025-11-22 14:12:29,App,US-West,0,0
529896,6696,1326,2025-03-01 13:41:21,App,US-West,0,1
529897,100244,1260,2025-06-30 17:23:35,Web,APAC-North,0,0
529898,9546,1317,2025-08-07 14:58:49,App,EU-West,0,0
529899,8473,1205,2025-06-23 11:31:17,App,US-West,0,0
529900,7222,1126,2025-08-02 00:38:26,Retail,US-Midwest,0,0
529901,4449,1192,2025-09-08 22:18:37,Web,EU-West,0,0
529902,7802,1036,2025-10-18 19:14:41,App,APAC-North,0,0
529903,2544,1041,2025-02-28 14:51:05,Web,US-West,0,0
529904,8652,1359,2025-04-11 18:25:01,App,US-West,0,1
529905,8327,1166,2025-01-04 22:57:13,App,US-East,0,1
529906,9058,1338,2025-10-27 21:46:13,App,EU-West,10,0
529907,4628,1143,2025-01-03 11:59:49,Web,APAC-North,0,1
529908,5451,1304,2025-01-18 01:01:39,App,APAC-North,0,1
529909,10729,1353,2025-07-21 03:01:44,Web,US-West,0,0
529910,3436,1234,2025-02-14 08:09:37,Web,US-Midwest,20,0
529911,10087,1414,2025-06-21 03:06:11,App,EU-West,0,0
529912,8661,1228,2025-04-04 00:16:00,App,APAC-North,0,0
529913,5062,1191,2025-12-20 14:26:51,Web,APAC-North,0,0
529914,2259,1025,2025-03-01 05:34:51,App,US-East,0,1
529915,9551,1260,2025-07-13 23:41:23,Web,EU-West,0,0
529916,6411,1018,2025-03-30 08:56:11,App,EU-West,5,0
529917,6841,1429,2025-12-27 05:38:31,Web,EU-West,0,0
529918,9961,1120,2025-04-26 15:10:01,Web,EU-West,5,0
529919,2718,1353,2025-05-30 09:46:26,Retail,APAC-North,0,0
529920,7196,1084,2025-02-12 19:33:54,Web,US-West,5,1
529921,4727,1490,2025-10-09 01:51:55,Web,US-East,0,1
529922,9546,1213,2025-10-15 09:35:17,App,US-Midwest,0,0
529923,10652,1449,2025-06-06 13:02:37,Web,APAC-North,5,0
529924,4854,1482,2025-01-31 00:11:26,Web,EU-West,0,1
529925,7200,1329,2025-10-26 04:36:49,Web,US-East,0,1
529926,6067,1065,2025-01-25 11:30:39,Web,US-West,0,0
529927,11894,1367,2025-03-27 06:54:07,Web,US-Midwest,0,0
529928,4977,1027,2025-05-13 00:40:30,Web,EU-West,0,0
529929,100005,1207,2025-05-09 09:31:09,Web,US-West,0,0
529930,5480,1088,2025-05-28 10:02:34,Web,APAC-North,0,0
529931,11933,1444,2025-07-25 04:12:44,Retail,US-Midwest,0,0
529932,10221,1443,2025-10-09 11:45:34,Web,EU-West,0,0
529933,5493,1409,2025-02-17 00:22:53,App,US-Midwest,0,0
529934,11173,1418,2025-10-17 18:15:32,Web,US-West,0,0
529935,2230,1236,2025-02-03 08:07:51,Web,EU-West,0,0
529936,9526,1050,2025-10-07 07:07:25,Web,EU-West,10,0
529937,7281,1183,2025-05-09 04:15:31,App,US-West,0,0
529938,3251,1394,2025-02-24 08:42:02,Web,US-East,0,0
529939,7340,1478,2025-10-11 17:38:21,Web,US-West,0,0
529940,8889,1365,2025-08-24 21:53:40,Web,US-East,0,0
529941,3963,1233,2025-04-17 10:51:56,App,APAC-North,0,1
529942,5166,1186,2025-05-21 04:20:35,App,EU-West,5,0
529943,3778,1089,2025-01-30 12:07:55,Web,US-West,10,0
529944,10052,1387,2025-02-18 03:30:58,Web,US-Midwest,0,0
529945,6870,1086,2025-02-11 02:16:31,Web,US-Midwest,0,0
529946,3147,1104,2025-08-07 01:51:01,Retail,EU-West,0,1
529947,4847,1110,2025-03-21 11:08:05,Web,US-Midwest,0,0
529948,5850,1120,2025-03-25 08:01:26,Web,US-Midwest,0,0
529949,5070,1088,2025-09-16 11:37:36,App,US-Midwest,10,0
529950,2620,1056,2025-11-20 07:31:18,App,EU-West,0,1
529951,2963,1155,2025-03-10 06:04:39,Web,US-West,0,1
529952,9215,1090,2025-02-22 23:56:44,Web,EU-West,0,0
529953,4142,1400,2025-08-19 04:26:36,Retail,EU-West,0,1
529954,11692,1294,2025-06-06 22:42:04,Web,US-East,10,0
529955,9418,1361,2025-08-28 20:57:47,Web,US-East,5,1
529956,3326,1437,2025-06-29 01:00:22,Retail,US-East,0,0
529957,2121,1196,2025-06-12 19:00:01,Web,US-East,0,1
529958,6313,1023,2025-10-21 19:45:19,App,US-East,0,0
529959,3076,1083,2025-08-01 08:26:43,Web,US-West,0,1
529960,3182,1184,2025-12-04 21:34:28,App,US-East,20,0
529961,2794,1207,2025-01-29 03:03:36,Web,APAC-North,0,0
529962,11816,1223,2025-09-08 12:09:44,App,APAC-North,0,1
529963,6271,1088,2025-11-25 02:50:02,Web,EU-West,0,1
529964,10483,1459,2025-11-03 21:51:07,Web,EU-West,20,0
529965,9326,1053,2025-02-12 03:44:33,App,APAC-North,0,1
529966,10682,1202,2025-03-09 12:48:22,Retail,APAC-North,5,1
529967,4808,1200,2025-07-03 22:42:42,Web,US-West,20,1
529968,5428,1195,2025-05-12 02:01:11,App,APAC-North,0,0
529969,10825,1403,2025-07-24 10:10:16,Web,US-Midwest,0,0
529970,5499,1004,2025-03-19 16:48:42,Retail,APAC-North,10,1
529971,4172,1413,2025-09-19 22:55:08,App,US-East,5,0
529972,7986,1429,2025-02-06 01:05:55,App,US-West,0,1
529973,5907,1361,2025-06-24 11:29:53,Web,US-Midwest,10,0
529974,6699,1021,2025-06-24 00:29:33,App,US-West,0,1
529975,9081,1310,2025-05-28 20:57:29,App,APAC-North,0,0
529976,7224,1244,2025-03-06 11:24:40,Web,US-East,0,0
529977,5468,1126,2025-11-07 20:42:18,App,EU-West,0,1
529978,7760,1365,2025-11-27 14:53:53,Retail,US-Midwest,0,0
529979,2490,1201,2025-07-31 05:26:06,Web,US-East,5,0
529980,6263,1052,2025-07-06 04:27:45,App,US-East,0,0
529981,9769,1243,2025-05-02 17:10:52,Web,US-West,0,0
529982,10950,1496,2025-06-11 02:25:48,App,APAC-North,5,0
529983,3197,1402,2025-03-05 03:38:32,Web,EU-West,0,0
529984,3904,1211,2025-09-13 08:49:25,Web,US-East,0,0
529985,7269,1145,2025-04-13 03:53:14,Web,EU-West,5,1
529986,3650,1044,2025-12-15 07:14:28,App,EU-West,0,0
529987,5191,1107,2025-08-02 00:07:22,Web,US-East,20,0
529988,2027,1152,2025-02-24 16:35:58,Web,EU-West,5,0
529989,8260,1113,2025-05-27 18:10:13,App,US-East,0,0
529990,4750,1390,2025-10-12 01:03:42,App,US-East,10,0
529991,4879,1223,2025-01-08 23:03:20,App,US-West,0,0
529992,6357,1155,2025-09-27 22:45:47,Web,US-West,5,0
529993,4832,1431,2025-10-05 12:45:03,Web,US-West,0,0
529994,5109,1482,2025-07-26 22:21:52,Web,US-West,0,0
529995,11652,1174,2025-06-08 15:07:02,App,US-Midwest,0,1
529996,7758,1347,2025-10-31 11:22:47,Retail,US-East,0,0
529997,4921,1347,2025-08-13 05:06:59,Web,APAC-North,0,1
529998,3433,1163,2025-09-12 12:53:27,App,US-Midwest,0,0
529999,6428,1185,2025-02-22 12:30:33,App,APAC-North,20,0
530000,9698,1396,2025-04-08 03:39:44,Web,EU-West,0,0
530001,10111,1285,2025-09-28 07:49:30,Web,APAC-North,5,0
530002,5536,1313,2025-11-04 00:15:03,App,US-West,0,0
530003,8863,1198,2025-05-17 06:40:46,App,US-West,0,0
530004,3181,1055,2025-08-25 13:40:02,App,US-East,10,0
530005,5405,1421,2025-07-13 03:48:46,Web,US-West,5,1
530006,5914,1071,2025-01-24 05:36:45,Web,EU-West,0,0
530007,11975,1198,2025-06-30 07:52:03,Web,US-West,10,1
530008,5722,1053,2025-03-28 22:10:15,Web,US-West,0,0
530009,4642,1467,2025-12-18 06:29:43,App,US-East,0,0
530010,9577,1014,2025-02-03 03:02:50,Web,APAC-North,0,0
530011,5711,1498,2025-01-17 16:17:32,Web,US-East,5,0
530012,4960,1021,2025-08-28 15:59:59,App,US-Midwest,0,0
530013,6830,1462,2025-10-13 18:43:55,App,US-East,0,1
530014,7458,1360,2025-11-16 09:48:01,Web,US-East,0,0
530015,11771,1014,2025-07-08 14:33:07,Web,EU-West,0,0
530016,3619,1309,2025-11-27 07:32:14,App,US-Midwest,5,0
530017,8138,1115,2025-05-26 20:57:09,App,US-Midwest,0,0
530018,8680,1352,2025-11-22 00:24:45,Web,US-Midwest,10,0
530019,4340,1218,2025-12-06 11:33:32,App,APAC-North,10,0
530020,11419,1383,2025-02-18 05:20:51,Web,APAC-North,10,0
530021,3728,1195,2025-06-16 19:12:23,App,APAC-North,10,0
530022,5585,1207,2025-06-11 08:54:20,Retail,US-West,0,0
530023,2201,1341,2025-08-12 07:33:58,Web,US-West,0,0
530024,7985,1350,2025-06-20 02:05:01,Web,US-East,0,0
530025,8175,1432,2025-04-12 20:57:43,Retail,US-West,0,0
530026,5160,1495,2025-12-14 01:19:47,App,EU-West,20,0
530027,3713,1462,2025-12-24 10:22:22,Web,APAC-North,5,0
530028,9872,1111,2025-02-12 14:57:39,Web,EU-West,20,0
530029,9839,1440,2025-09-23 19:30:28,Web,US-East,0,1
530030,8859,1167,2025-01-18 13:47:54,Web,EU-West,5,1
530031,2752,1101,2025-09-15 19:42:47,App,APAC-North,5,0
530032,2114,1169,2025-10-12 05:19:37,Web,US-East,0,1
530033,7341,1432,2025-10-21 03:35:00,App,US-Midwest,0,1
530034,5980,1156,2025-03-12 09:44:38,App,EU-West,0,1
530035,8325,1258,2025-07-11 00:20:06,App,US-West,0,0
530036,4818,1278,2025-11-06 12:25:47,Web,APAC-North,0,0
530037,2468,1455,2025-07-17 01:51:00,App,US-Midwest,0,0
530038,2425,1236,2025-06-20 05:17:54,App,EU-West,10,1
530039,10141,1128,2025-02-23 13:32:15,Web,APAC-North,0,0
530040,3575,1352,2025-09-10 04:53:59,Web,US-Midwest,0,0
530041,100056,1123,2025-08-05 10:01:23,Web,US-West,0,1
530042,2833,1189,2025-09-20 18:04:47,Web,EU-West,0,0
530043,6106,1336,2025-07-14 16:33:38,Web,US-East,5,1
530044,5703,1292,2025-06-24 14:51:15,App,US-West,0,1
530045,3408,1450,2025-01-09 07:38:51,App,US-East,0,0
530046,5481,1337,2025-09-13 02:47:57,App,APAC-North,5,1
530047,8185,1305,2025-05-29 12:26:37,Web,US-West,0,0
530048,7821,1259,2025-05-13 04:27:12,Web,US-East,0,0
530049,100361,1496,2025-02-12 11:08:23,Web,US-West,0,0
530050,8844,1279,2025-09-01 22:50:16,Web,EU-West,0,0
530051,8395,1443,2025-11-13 21:13:38,App,US-Midwest,0,1
530052,10795,1357,2025-05-10 10:44:41,App,APAC-North,0,0
530053,2212,1231,2025-11-09 00:56:05,Web,APAC-North,0,0
530054,8411,1156,2025-04-17 22:02:27,App,US-West,0,1
530055,6801,1109,2025-01-18 16:27:20,Retail,EU-West,0,0
530056,3758,1361,2025-01-17 21:46:09,App,APAC-North,20,0
530057,7780,1328,2025-04-22 11:32:18,Web,US-Midwest,5,0
530058,10973,1033,2025-06-04 06:46:37,Web,US-Midwest,0,1
530059,3526,1126,2025-02-15 03:47:56,Web,US-East,0,0
530060,2840,1068,2025-03-05 13:34:37,Web,EU-West,10,1
530061,3341,1245,2025-11-04 09:14:53,Web,US-Midwest,0,0
530062,3500,1327,2025-05-02 23:05:52,App,US-Midwest,0,0
530063,10121,1267,2025-02-17 02:15:42,App,US-Midwest,0,0
530064,7559,1488,2025-03-12 13:31:18,App,APAC-North,5,0
530065,7926,1136,2025-04-09 20:07:04,App,US-East,0,0
530066,10707,1276,2025-11-20 17:29:15,Web,US-Midwest,5,1
530067,9675,1062,2025-08-05 15:35:25,App,EU-West,5,0
530068,11339,1171,2025-01-04 09:06:56,Web,US-West,0,0
530069,8457,1103,2025-02-08 05:16:42,Web,US-West,5,1
530070,5256,1092,2025-02-15 02:40:50,Retail,EU-West,0,0
530071,4594,1075,2025-07-10 23:14:14,Retail,US-West,5,0
530072,5656,1114,2025-05-03 09:48:31,Web,EU-West,0,1
530073,11740,1121,2025-08-22 08:30:26,Web,EU-West,0,1
530074,4086,1214,2025-10-11 05:42:10,App,US-Midwest,0,1
530075,5155,1484,2025-12-17 05:45:22,App,US-West,5,0
530076,9188,1198,2025-09-22 04:43:31,App,APAC-North,10,0
530077,8396,1263,2025-08-10 20:22:54,App,US-East,0,0
530078,2978,1138,2025-10-08 08:57:23,Web,APAC-North,0,0
530079,100496,1168,2025-08-01 09:28:07,App,US-Midwest,10,1
530080,5047,1004,2025-02-28 01:02:28,App,US-West,0,1
530081,4589,1201,2025-09-01 23:36:45,App,EU-West,0,1
530082,4006,1102,2025-04-02 19:48:02,Web,APAC-North,10,1
530083,8783,1497,2025-12-23 13:38:01,Web,APAC-North,0,0
530084,7942,1019,2025-10-06 12:54:19,App,US-East,0,0
530085,4599,1366,2025-08-19 19:33:47,Web,US-West,20,0
530086,4508,1481,2025-03-27 02:22:44,App,US-Midwest,0,0
530087,100330,1422,2025-12-27 15:04:43,App,US-West,10,0
530088,10471,1022,2025-05-17 20:17:44,Web,US-West,5,0
530089,3193,1359,2025-06-16 09:20:05,Web,APAC-North,0,0
530090,7915,1129,2025-10-05 08:22:27,Web,EU-West,0,0
530091,11949,1369,2025-12-25 10:03:12,App,US-West,0,0
530092,4045,1437,2025-04-18 19:44:55,Web,US-Midwest,5,0
530093,9796,1149,2025-10-29 14:49:40,App,APAC-North,0,1
530094,10439,1497,2025-11-11 19:31:20,App,US-East,5,0
530095,11576,1391,2025-01-15 05:12:29,Web,US-Midwest,5,0
530096,11564,1238,2025-06-09 13:13:10,Web,US-Midwest,0,1
530097,9602,1007,2025-07-01 08:05:37,App,US-West,0,0
530098,5672,1470,2025-01-23 02:28:47,Web,US-East,5,1
530099,9181,1333,2025-09-20 05:36:30,App,US-East,0,0
530100,2044,1023,2025-07-01 16:59:39,Web,US-East,0,0
530101,4085,1444,2025-09-10 12:01:37,Web,EU-West,0,0
530102,6511,1470,2025-03-21 09:45:11,App,EU-West,0,0
530103,8388,1090,2025-09-16 08:52:42,Web,EU-West,0,0
530104,9775,1018,2025-11-09 13:11:00,Web,APAC-North,0,0
530105,7371,1373,2025-04-27 10:50:35,Web,US-Midwest,0,0
530106,9948,1071,2025-10-15 19:11:49,Web,APAC-North,0,1
530107,8223,1066,2025-06-13 18:06:30,Web,US-East,0,0
530108,6323,1053,2025-07-02 01:56:59,App,US-Midwest,0,1
530109,8626,1403,2025-09-27 14:19:56,Web,US-Midwest,0,0
530110,10814,1192,2025-01-13 07:55:47,App,US-Midwest,0,1
530111,10049,1142,2025-09-08 17:59:36,App,EU-West,0,0
530112,9091,1025,2025-08-06 11:11:03,App,EU-West,0,0
530113,10676,1250,2025-02-02 19:15:57,App,EU-West,0,0
530114,10216,1033,2025-12-05 11:07:49,Web,US-Midwest,10,0
530115,100005,1176,2025-05-11 02:59:44,Web,EU-West,5,0
530116,3225,1039,2025-02-23 17:39:17,Retail,US-Midwest,0,1
530117,3248,1378,2025-03-24 03:46:55,Retail,US-West,5,0
530118,10970,1368,2025-03-16 08:58:56,Retail,US-East,0,0
530119,7026,1212,2025-06-10 00:24:04,App,APAC-North,0,0
530120,4842,1364,2025-03-01 05:46:52,Web,US-West,5,0
530121,7698,1133,2025-11-02 10:53:09,Web,APAC-North,0,1
530122,3582,1113,2025-03-07 18:42:57,App,US-East,0,0
530123,6848,1149,2025-10-22 20:20:34,Web,US-East,10,0
530124,11905,1315,2025-02-20 03:59:23,Web,APAC-North,0,0
530125,5138,1376,2025-04-28 19:54:30,App,EU-West,0,1
530126,6755,1077,2025-04-22 03:24:36,Web,US-West,0,0
530127,3517,1014,2025-08-04 18:26:07,App,US-East,0,0
530128,6642,1447,2025-07-29 02:55:53,Web,US-West,0,0
530129,7196,1054,2025-08-14 12:11:42,Web,US-West,0,0
530130,5768,1253,2025-10-15 11:35:06,Web,APAC-North,0,0
530131,8198,1464,2025-05-23 17:32:08,App,US-West,0,0
530132,10072,1173,2025-07-31 04:15:39,App,US-Midwest,0,1
530133,11688,1498,2025-09-22 20:34:15,App,US-Midwest,0,1
530134,7558,1434,2025-11-22 23:53:16,Web,US-East,0,1
530135,11927,1169,2025-08-18 19:12:57,Retail,EU-West,0,0
530136,3343,1092,2025-04-04 00:51:43,App,APAC-North,0,1
530137,100458,1383,2025-10-12 07:05:18,Web,US-East,5,0
530138,7490,1129,2025-12-16 17:18:48,App,US-West,5,0
530139,7335,1130,2025-06-13 12:47:06,Web,US-Midwest,0,0
530140,2048,1072,2025-10-12 23:52:05,Retail,US-East,5,1
530141,7916,1255,2025-07-26 05:48:01,App,US-West,5,1
530142,4510,1141,2025-05-08 01:39:59,App,APAC-North,10,0
530143,8225,1486,2025-02-14 03:25:14,Web,APAC-North,0,1
530144,5660,1403,2025-06-28 21:08:53,App,US-East,5,1
530145,3746,1307,2025-05-18 10:24:45,Web,US-East,0,0
530146,10687,1126,2025-01-12 06:48:09,Web,APAC-North,0,1
530147,10170,1251,2025-12-24 21:56:51,Web,US-Midwest,20,1
530148,2633,1002,2025-01-24 03:54:16,Web,US-Midwest,10,0
530149,8980,1479,2025-09-16 16:45:21,Web,US-East,0,1
530150,4720,1010,2025-02-04 06:09:18,App,US-West,10,0
530151,2175,1453,2025-10-05 11:55:56,App,EU-West,0,0
530152,10830,1471,2025-01-11 02:19:06,Web,APAC-North,0,1
530153,10152,1374,2025-03-12 11:37:54,Web,US-Midwest,20,0
530154,5357,1286,2025-05-25 13:15:15,Web,EU-West,0,1
530155,6392,1224,2025-01-31 18:00:44,Web,US-West,0,0
530156,7379,1065,2025-11-03 03:18:30,Web,US-Midwest,0,0
530157,7970,1109,2025-01-11 17:32:44,Web,US-East,0,0
530158,10666,1300,2025-09-22 19:11:40,App,US-Midwest,5,0
530159,11838,1042,2025-08-08 16:19:12,App,US-East,0,1
530160,3958,1259,2025-11-09 23:27:36,App,US-East,0,1
530161,8679,1111,2025-03-07 16:13:08,App,APAC-North,10,1
530162,9348,1414,2025-03-29 03:05:51,Web,US-West,10,0
530163,7884,1421,2025-01-25 23:01:04,App,US-East,0,0
530164,10540,1028,2025-08-04 12:35:40,App,US-Midwest,0,1
530165,10828,1051,2025-02-21 04:34:31,Web,US-East,5,0
530166,5614,1371,2025-08-28 03:41:06,Web,US-Midwest,10,0
530167,5820,1213,2025-05-08 10:22:18,Web,APAC-North,20,0
530168,6322,1125,2025-10-19 07:59:43,Web,US-West,5,0
530169,7467,1269,2025-03-19 16:43:26,App,EU-West,0,0
530170,7502,1040,2025-04-19 03:26:18,App,US-Midwest,0,0
530171,8379,1154,2025-11-09 09:08:29,Web,EU-West,0,1
530172,3204,1360,2025-12-30 16:50:18,Web,US-Midwest,0,0
530173,100352,1158,2025-11-29 08:44:47,Web,US-East,0,0
530174,8449,1408,2025-09-06 13:40:38,Web,EU-West,5,0
530175,100370,1294,2025-04-30 22:56:46,Web,APAC-North,0,0
530176,10539,1361,2025-10-12 15:58:51,App,US-West,20,0
530177,3203,1366,2025-02-01 16:55:16,Web,EU-West,10,1
530178,8558,1453,2025-06-08 05:41:19,Web,US-East,0,1
530179,2982,1272,2025-11-20 14:20:09,Web,US-Midwest,5,0
530180,10923,1110,2025-11-26 02:14:41,Web,APAC-North,0,0
530181,8528,1234,2025-07-27 20:55:57,Web,US-East,0,1
530182,8655,1311,2025-05-05 13:03:48,App,US-East,0,0
530183,7599,1177,2025-05-14 06:54:59,Web,APAC-North,10,0
530184,7690,1127,2025-03-13 18:58:26,App,US-East,20,0
530185,7905,1080,2025-03-21 16:19:08,Web,US-East,0,0
530186,8331,1052,2025-05-21 00:43:41,App,US-Midwest,0,0
530187,10644,1305,2025-11-26 03:21:40,App,EU-West,0,0
530188,6073,1448,2025-07-02 07:18:25,Web,US-East,0,0
530189,4894,1304,2025-03-20 03:05:45,Web,US-Midwest,0,0
530190,4234,1330,2025-01-10 14:56:57,Web,US-West,0,1
530191,9631,1082,2025-04-03 04:21:04,Web,EU-West,5,1
530192,7859,1294,2025-08-28 05:15:22,Retail,EU-West,0,0
530193,10355,1273,2025-11-18 01:30:30,Web,US-East,5,0
530194,3447,1041,2025-03-01 11:21:14,App,US-Midwest,0,0
530195,2101,1310,2025-02-25 17:28:42,Web,US-Midwest,0,1
530196,9434,1296,2025-07-06 10:19:30,Web,US-West,0,1
530197,9320,1287,2025-06-08 04:05:41,App,EU-West,0,0
530198,11644,1346,2025-07-06 22:11:54,Web,APAC-North,10,0
530199,2535,1154,2025-07-22 07:57:59,Web,US-West,0,1
530200,9500,1232,2025-08-03 05:17:49,Web,US-East,20,1
530201,3700,1332,2025-12-28 23:47:14,Web,APAC-North,0,0
530202,9039,1146,2025-05-16 14:14:00,Web,US-East,0,0
530203,11655,1482,2025-11-12 10:13:08,App,US-East,0,1
530204,9114,1291,2025-03-30 12:03:51,Web,US-Midwest,0,0
530205,9469,1379,2025-01-02 16:22:17,App,US-East,5,0
530206,8492,1376,2025-08-20 20:29:05,Web,EU-West,5,1
530207,6344,1459,2025-03-22 10:19:29,App,EU-West,0,1
530208,3971,1056,2025-03-19 12:49:25,Web,US-Midwest,5,0
530209,11644,1373,2025-04-09 07:28:10,App,US-East,5,0
530210,11785,1030,2025-04-23 23:09:53,App,US-Midwest,0,0
530211,2712,1429,2025-05-01 05:09:41,Web,US-Midwest,0,1
530212,5655,1498,2025-10-23 21:49:28,App,US-East,0,0
530213,8241,1075,2025-06-25 16:11:42,Web,US-West,0,0
530214,8472,1494,2025-02-15 08:01:54,App,EU-West,0,0
530215,9760,1052,2025-10-22 16:03:26,App,APAC-North,0,1
530216,11640,1196,2025-01-10 02:55:03,App,APAC-North,0,0
530217,5648,1311,2025-03-22 19:30:26,Web,US-Midwest,0,0
530218,7124,1228,2025-08-14 17:58:32,Web,US-West,0,0
530219,100204,1138,2025-02-09 10:13:24,Web,US-East,0,0
530220,10650,1182,2025-10-03 13:33:59,App,US-Midwest,10,0
530221,4843,1290,2025-07-03 04:17:36,App,US-East,0,1
530222,9973,1191,2025-10-27 22:10:56,Web,EU-West,0,0
530223,2592,1159,2025-01-09 09:40:30,Web,US-Midwest,5,1
530224,2497,1192,2025-09-05 02:38:06,Web,EU-West,0,0
530225,4134,1480,2025-07-28 05:30:16,App,APAC-North,0,0
530226,4449,1178,2025-02-07 10:12:22,App,US-Midwest,10,0
530227,7412,1412,2025-02-19 21:00:04,Web,US-West,0,0
530228,9448,1363,2025-09-24 20:00:45,Web,US-West,5,0
530229,6292,1037,2025-01-02 07:58:17,App,US-Midwest,5,1
530230,2026,1224,2025-05-20 14:33:36,Web,US-Midwest,0,1
530231,11909,1160,2025-12-23 18:36:34,Web,US-Midwest,0,0
530232,4253,1209,2025-03-06 22:08:25,App,US-West,5,0
530233,5642,1482,2025-04-01 04:01:29,App,US-East,10,0
530234,5655,1291,2025-04-24 09:01:49,Web,EU-West,20,0
530235,11475,1249,2025-03-09 12:34:35,Web,APAC-North,0,0
530236,3086,1185,2025-02-13 15:28:08,App,US-West,0,1
530237,10022,1487,2025-04-07 00:02:33,Web,US-West,5,1
530238,4015,1445,2025-08-30 02:07:46,Web,US-East,20,0
530239,7067,1341,2025-06-08 01:46:44,Web,US-Midwest,0,1
530240,11907,1288,2025-06-07 11:18:05,Retail,APAC-North,0,0
530241,9123,1226,2025-08-22 08:55:45,App,EU-West,10,0
530242,11918,1226,2025-08-11 09:11:16,App,US-West,5,0
530243,9084,1008,2025-09-14 06:56:22,Web,APAC-North,10,0
530244,11099,1464,2025-06-09 02:43:39,App,APAC-North,0,1
530245,5463,1419,2025-11-18 11:58:28,Web,US-Midwest,0,0
530246,6341,1023,2025-08-17 19:23:48,App,US-Midwest,0,0
530247,8421,1470,2025-03-02 13:27:24,App,US-East,0,0
530248,6467,1223,2025-12-26 07:14:34,App,EU-West,10,0
530249,11000,1349,2025-10-18 20:23:47,Web,EU-West,5,1
530250,4896,1166,2025-09-12 21:02:27,Retail,US-East,0,0
530251,100361,1275,2025-10-20 21:28:04,Web,APAC-North,5,0
530252,5128,1438,2025-04-24 09:28:01,App,US-East,0,0
530253,6255,1301,2025-06-04 20:34:21,Web,EU-West,0,0
530254,11342,1036,2025-12-14 07:41:34,App,US-West,0,0
530255,8880,1177,2025-11-10 00:58:02,App,US-East,0,0
530256,3334,1188,2025-06-07 18:12:17,Web,US-Midwest,0,1
530257,10709,1312,2025-04-24 05:35:04,Retail,US-East,0,0
530258,9078,1457,2025-07-20 21:06:18,Web,APAC-North,20,0
530259,3288,1320,2025-10-30 19:04:21,App,US-East,0,0
530260,10937,1318,2025-08-30 07:45:08,Web,EU-West,5,1
530261,7647,1227,2025-12-15 09:35:06,Web,APAC-North,20,0
530262,7928,1059,2025-04-29 13:09:22,Web,US-Midwest,0,0
530263,6802,1257,2025-07-19 13:17:13,Web,US-West,5,0
530264,2697,1097,2025-02-26 06:47:41,App,EU-West,0,1
530265,2474,1209,2025-02-25 09:59:36,App,US-West,5,0
530266,9696,1249,2025-04-12 21:21:59,App,US-East,0,0
530267,8532,1474,2025-08-06 13:44:50,Retail,EU-West,0,1
530268,10702,1333,2025-07-05 13:10:40,Web,US-West,0,0
530269,10729,1261,2025-03-30 20:36:00,App,US-West,0,0
530270,100451,1403,2025-06-04 15:18:17,Web,EU-West,0,0
530271,4944,1058,2025-12-04 10:15:51,App,APAC-North,0,0
530272,7632,1057,2025-09-02 01:47:57,Web,APAC-North,0,1
530273,7384,1170,2025-12-06 11:39:53,App,EU-West,5,1
530274,3366,1073,2025-06-26 11:13:58,App,APAC-North,10,0
530275,3061,1390,2025-04-17 23:30:04,Web,EU-West,0,0
530276,4307,1341,2025-01-16 14:34:46,Retail,EU-West,10,1
530277,2307,1497,2025-11-06 11:18:36,Web,APAC-North,0,0
530278,11188,1022,2025-12-02 23:56:18,Web,US-West,5,0
530279,11476,1053,2025-12-11 15:16:12,Web,US-Midwest,0,1
530280,11321,1057,2025-07-20 05:04:30,Web,EU-West,0,0
530281,2303,1382,2025-07-18 09:19:33,Web,US-Midwest,10,1
530282,8486,1103,2025-10-30 10:05:29,Web,US-West,0,0
530283,7566,1112,2025-12-07 07:43:32,App,US-West,0,0
530284,7157,1307,2025-11-24 20:35:00,App,US-Midwest,0,0
530285,5891,1261,2025-01-22 01:20:05,App,EU-West,0,0
530286,11046,1406,2025-04-19 15:21:43,Web,US-East,0,1
530287,11937,1370,2025-10-04 14:05:56,Web,US-West,0,0
530288,7724,1135,2025-09-18 18:09:13,App,EU-West,5,0
530289,8280,1320,2025-01-12 18:14:46,Web,US-East,10,1
530290,7350,1185,2025-05-03 02:27:12,App,US-East,0,0
530291,11009,1026,2025-11-27 13:39:24,Web,US-West,0,0
530292,11164,1025,2025-01-14 19:58:28,Web,APAC-North,0,1
530293,6133,1325,2025-09-12 09:51:21,App,US-West,0,1
530294,11370,1416,2025-09-11 14:08:18,App,US-Midwest,0,1
530295,2104,1264,2025-12-15 21:47:05,App,US-West,0,0
530296,10446,1009,2025-01-09 23:26:51,Web,US-Midwest,0,1
530297,9571,1310,2025-06-27 07:31:59,Web,APAC-North,0,0
