date,geo_region,channel,spend,impressions,clicks
2025-07-03,APAC-North,Meta_IG,1620.39,103150,2063
2025-07-03,APAC-North,TikTok,1935.46,64350,1287
2025-07-04,US-East,Google_Search,1406.28,140200,2804
2025-07-04,US-East,Meta_IG,1247.22,49800,996
2025-07-04,US-East,TikTok,1292.72,35700,714
2025-07-04,US-West,Google_Search,1906.68,75450,1509
2025-07-04,US-West,Meta_IG,1815.16,146500,2930
2025-07-04,US-West,TikTok,1865.0,75400,1508
2025-07-04,US-Midwest,Google_Search,1104.61,28900,578
2025-07-04,US-Midwest,Meta_IG,1833.86,72250,1445
2025-07-04,US-Midwest,TikTok,983.65,45550,911
2025-07-04,EU-West,Google_Search,1573.85,44900,898
2025-07-04,EU-West,Meta_IG,1856.81,49700,994
2025-07-04,EU-West,TikTok,1357.44,81150,1623
2025-07-04,APAC-North,Google_Search,1375.39,51650,1033
2025-07-04,APAC-North,Meta_IG,645.36,21050,421
2025-07-04,APAC-North,TikTok,1734.27,60700,1214
2025-07-05,US-East,Google_Search,1215.17,61150,1223
2025-07-05,US-East,Meta_IG,1009.35,33800,676
2025-07-05,US-East,TikTok,1742.26,49300,986
2025-07-05,US-West,Google_Search,524.04,13800,276
2025-07-05,US-West,Meta_IG,1279.62,47050,941
2025-07-05,US-West,TikTok,774.04,35000,700
2025-07-05,US-Midwest,Google_Search,534.47,18650,373
2025-07-05,US-Midwest,Meta_IG,986.2,90750,1815
2025-07-05,US-Midwest,TikTok,1220.84,73200,1464
2025-07-05,EU-West,Google_Search,824.84,36900,738
2025-07-05,EU-West,Meta_IG,643.38,27800,556
2025-07-05,EU-West,TikTok,1989.92,73550,1471
2025-07-05,APAC-North,Google_Search,1693.08,94900,1898
2025-07-05,APAC-North,Meta_IG,1708.73,64200,1284
2025-07-05,APAC-North,TikTok,1205.02,38050,761
2025-07-06,US-East,Google_Search,1215.39,44450,889
2025-07-06,US-East,Meta_IG,1108.29,67650,1353
2025-07-06,US-East,TikTok,788.65,23100,462
2025-07-06,US-West,Google_Search,1001.4,92350,1847
2025-07-06,US-West,Meta_IG,1899.68,60850,1217
2025-07-06,US-West,TikTok,1549.79,65050,1301
2025-07-06,US-Midwest,Google_Search,1996.64,49950,999
2025-07-06,US-Midwest,Meta_IG,1150.87,103600,2072
2025-07-06,US-Midwest,TikTok,1356.84,65050,1301
2025-07-06,EU-West,Google_Search,1855.53,57750,1155
2025-07-06,EU-West,Meta_IG,1465.17,50400,1008
2025-07-06,EU-West,TikTok,1876.69,101050,2021
2025-07-06,APAC-North,Google_Search,629.42,26850,537
2025-07-06,APAC-North,Meta_IG,1339.75,102350,2047
2025-07-06,APAC-North,TikTok,862.55,34500,690
2025-07-07,US-East,Google_Search,1376.99,107150,2143
2025-07-07,US-East,Meta_IG,1235.61,70500,1410
2025-07-07,US-East,TikTok,1898.74,103800,2076
2025-07-07,US-West,Google_Search,1181.18,35650,713
2025-07-07,US-West,Meta_IG,1138.85,30200,604
2025-07-07,US-West,TikTok,667.38,32500,650
2025-07-07,US-Midwest,Google_Search,1583.48,108200,2164
2025-07-07,US-Midwest,Meta_IG,547.4,19100,382
2025-07-07,US-Midwest,TikTok,1254.43,55500,1110
2025-07-07,EU-West,Google_Search,971.36,30750,615
2025-07-07,EU-West,Meta_IG,977.24,26600,532
2025-07-07,EU-West,TikTok,1352.94,42500,850
2025-07-07,APAC-North,Google_Search,1418.77,36400,728
2025-07-07,APAC-North,Meta_IG,1978.06,168800,3376
2025-07-07,APAC-North,TikTok,1607.89,79150,1583
2025-07-08,US-East,Google_Search,927.42,69300,1386
2025-07-08,US-East,Meta_IG,1546.54,50400,1008
2025-07-08,US-East,TikTok,821.31,42250,845
2025-07-08,US-West,Google_Search,1610.69,142500,2850
2025-07-08,US-West,Meta_IG,904.33,24350,487
2025-07-08,US-West,TikTok,1001.83,41000,820
2025-07-08,US-Midwest,Google_Search,1696.35,76200,1524
2025-07-08,US-Midwest,Meta_IG,1060.93,57650,1153
2025-07-08,US-Midwest,TikTok,742.6,22750,455
2025-07-08,EU-West,Google_Search,1351.5,45050,901
2025-07-08,EU-West,Meta_IG,558.06,18500,370
2025-07-08,EU-West,TikTok,1541.65,46500,930
2025-07-08,APAC-North,Google_Search,1337.02,52350,1047
2025-07-08,APAC-North,Meta_IG,935.79,24550,491
2025-07-08,APAC-North,TikTok,1108.54,30750,615
2025-07-09,US-East,Google_Search,780.59,21900,438
2025-07-09,US-East,Meta_IG,768.13,21650,433
2025-07-09,US-East,TikTok,1275.13,54150,1083
2025-07-09,US-West,Google_Search,1771.58,77200,1544
2025-07-09,US-West,Meta_IG,730.04,56850,1137
2025-07-09,US-West,TikTok,1078.46,43450,869
2025-07-09,US-Midwest,Google_Search,788.03,31800,636
2025-07-09,US-Midwest,Meta_IG,556.58,23750,475
2025-07-09,US-Midwest,TikTok,639.98,29800,596
2025-07-09,EU-West,Google_Search,1201.35,104900,2098
2025-07-09,EU-West,Meta_IG,574.98,15950,319
2025-07-09,EU-West,TikTok,1502.6,40400,808
2025-07-09,APAC-North,Google_Search,860.21,25850,517
2025-07-09,APAC-North,Meta_IG,567.4,16150,323
2025-07-09,APAC-North,TikTok,1274.89,119200,2384
2025-07-10,US-East,Google_Search,1476.28,131150,2623
2025-07-10,US-East,Meta_IG,1482.98,72200,1444
2025-07-10,US-East,TikTok,1110.62,30050,601
2025-07-10,US-West,Google_Search,1634.36,48700,974
2025-07-10,US-West,Meta_IG,1570.83,46250,925
2025-07-10,US-West,TikTok,943.24,24350,487
2025-07-10,US-Midwest,Google_Search,625.3,30400,608
2025-07-10,US-Midwest,Meta_IG,1761.55,81300,1626
2025-07-10,US-Midwest,TikTok,841.04,24550,491
2025-07-10,EU-West,Google_Search,705.29,24850,497
2025-07-10,EU-West,Meta_IG,1221.87,98350,1967
2025-07-10,EU-West,TikTok,1228.18,63550,1271
2025-07-10,APAC-North,Google_Search,1944.06,57200,1144
2025-07-10,APAC-North,Meta_IG,1204.45,55900,1118
2025-07-10,APAC-North,TikTok,1830.22,48300,966
2025-07-11,US-East,Google_Search,1974.6,104550,2091
2025-07-11,US-East,Meta_IG,611.73,34200,684
2025-07-11,US-East,TikTok,1184.23,59200,1184
2025-07-11,US-West,Google_Search,1691.89,107850,2157
2025-07-11,US-West,Meta_IG,709.6,20250,405
2025-07-11,US-West,TikTok,1798.37,81650,1633
2025-07-11,US-Midwest,Google_Search,1714.21,57550,1151
2025-07-11,US-Midwest,Meta_IG,1861.27,52650,1053
2025-07-11,US-Midwest,TikTok,1895.84,52050,1041
2025-07-11,EU-West,Google_Search,852.01,60800,1216
2025-07-11,EU-West,Meta_IG,1278.3,82200,1644
2025-07-11,EU-West,TikTok,1455.02,40300,806
2025-07-11,APAC-North,Google_Search,524.4,23300,466
2025-07-11,APAC-North,Meta_IG,844.37,49750,995
2025-07-11,APAC-North,TikTok,1784.73,46250,925
2025-07-12,US-East,Google_Search,1321.81,44500,890
2025-07-12,US-East,Meta_IG,1362.99,55100,1102
2025-07-12,US-East,TikTok,945.88,37350,747
2025-07-12,US-West,Google_Search,1646.44,142000,2840
2025-07-12,US-West,Meta_IG,611.18,56550,1131
2025-07-12,US-West,TikTok,1975.17,97300,1946
2025-07-12,US-Midwest,Google_Search,1376.53,38200,764
2025-07-12,US-Midwest,Meta_IG,1892.58,76950,1539
2025-07-12,US-Midwest,TikTok,1597.37,61350,1227
2025-07-12,EU-West,Google_Search,529.33,13650,273
2025-07-12,EU-West,Meta_IG,1999.45,51000,1020
2025-07-12,EU-West,TikTok,1071.06,47900,958
2025-07-12,APAC-North,Google_Search,699.03,25100,502
2025-07-12,APAC-North,Meta_IG,611.32,29250,585
2025-07-12,APAC-North,TikTok,574.67,49400,988
2025-07-13,US-East,Google_Search,994.41,60000,1200
2025-07-13,US-East,Meta_IG,1494.77,103350,2067
2025-07-13,US-East,TikTok,603.3,19900,398
2025-07-13,US-West,Google_Search,1916.64,93350,1867
2025-07-13,US-West,Meta_IG,1708.34,49300,986
2025-07-13,US-West,TikTok,727.07,46150,923
2025-07-13,US-Midwest,Google_Search,1039.28,40450,809
2025-07-13,US-Midwest,Meta_IG,1254.57,32450,649
2025-07-13,US-Midwest,TikTok,1406.3,88000,1760
2025-07-13,EU-West,Google_Search,715.85,44850,897
2025-07-13,EU-West,Meta_IG,550.46,32750,655
2025-07-13,EU-West,TikTok,1611.83,51150,1023
2025-07-13,APAC-North,Google_Search,1338.21,83250,1665
2025-07-13,APAC-North,Meta_IG,797.7,44000,880
2025-07-13,APAC-North,TikTok,1372.88,48250,965
2025-07-14,US-East,Google_Search,1256.19,60500,1210
2025-07-14,US-East,Meta_IG,1669.38,65850,1317
2025-07-14,US-East,TikTok,1577.92,139950,2799
2025-07-14,US-West,Google_Search,871.01,59100,1182
2025-07-14,US-West,Meta_IG,770.7,24600,492
2025-07-14,US-West,TikTok,1170.4,38700,774
2025-07-14,US-Midwest,Google_Search,658.14,21550,431
2025-07-14,US-Midwest,Meta_IG,520.94,30350,607
2025-07-14,US-Midwest,TikTok,657.73,26150,523
2025-07-14,EU-West,Google_Search,1157.86,58650,1173
2025-07-14,EU-West,Meta_IG,1359.88,130900,2618
2025-07-14,EU-West,TikTok,531.28,16100,322
2025-07-14,APAC-North,Google_Search,500.58,12500,250
2025-07-14,APAC-North,Meta_IG,836.37,68900,1378
2025-07-14,APAC-North,TikTok,1606.31,114400,2288
2025-07-15,US-East,Google_Search,932.69,36300,726
2025-07-15,US-East,Meta_IG,1898.27,158800,3176
2025-07-15,US-East,TikTok,1687.87,56150,1123
2025-07-15,US-West,Google_Search,1248.26,85850,1717
2025-07-15,US-West,Meta_IG,984.28,27600,552
2025-07-15,US-West,TikTok,865.41,60550,1211
2025-07-15,US-Midwest,Google_Search,1417.18,46350,927
2025-07-15,US-Midwest,Meta_IG,1805.49,135350,2707
2025-07-15,US-Midwest,TikTok,1992.43,57600,1152
2025-07-15,EU-West,Google_Search,936.75,88600,1772
2025-07-15,EU-West,Meta_IG,599.15,51350,1027
2025-07-15,EU-West,TikTok,501.96,18800,376
2025-07-15,APAC-North,Google_Search,1426.39,43850,877
2025-07-15,APAC-North,Meta_IG,1261.88,33200,664
2025-07-15,APAC-North,TikTok,1687.67,45000,900
2025-07-16,US-East,Google_Search,768.8,70350,1407
2025-07-16,US-East,Meta_IG,1844.82,53350,1067
2025-07-16,US-East,TikTok,1695.89,45100,902
2025-07-16,US-West,Google_Search,1237.12,62200,1244
2025-07-16,US-West,Meta_IG,1191.53,37100,742
2025-07-16,US-West,TikTok,511.41,45800,916
2025-07-16,US-Midwest,Google_Search,1887.08,108350,2167
2025-07-16,US-Midwest,Meta_IG,1261.45,56150,1123
2025-07-16,US-Midwest,TikTok,755.68,40850,817
2025-07-16,EU-West,Google_Search,953.74,45900,918
2025-07-16,EU-West,Meta_IG,1483.87,101400,2028
2025-07-16,EU-West,TikTok,1124.03,54400,1088
2025-07-16,APAC-North,Google_Search,1028.62,36000,720
2025-07-16,APAC-North,Meta_IG,1114.77,30950,619
2025-07-16,APAC-North,TikTok,1982.28,68800,1376
2025-07-17,US-East,Google_Search,1187.78,73250,1465
2025-07-17,US-East,Meta_IG,642.06,17200,344
2025-07-17,US-East,TikTok,1872.51,52950,1059
2025-07-17,US-West,Google_Search,509.95,13150,263
2025-07-17,US-West,Meta_IG,966.12,37900,758
2025-07-17,US-West,TikTok,1464.11,36700,734
2025-07-17,US-Midwest,Google_Search,638.66,20350,407
2025-07-17,US-Midwest,Meta_IG,1296.76,69600,1392
2025-07-17,US-Midwest,TikTok,1966.44,66500,1330
2025-07-17,EU-West,Google_Search,1345.04,64700,1294
2025-07-17,EU-West,Meta_IG,1893.32,52400,1048
2025-07-17,EU-West,TikTok,1110.85,30050,601
2025-07-17,APAC-North,Google_Search,599.81,42150,843
2025-07-17,APAC-North,Meta_IG,769.29,32850,657
2025-07-17,APAC-North,TikTok,669.62,20800,416
2025-07-18,US-East,Google_Search,1220.52,39700,794
2025-07-18,US-East,Meta_IG,688.04,29350,587
2025-07-18,US-East,TikTok,1686.73,101250,2025
2025-07-18,US-West,Google_Search,1534.88,108550,2171
2025-07-18,US-West,Meta_IG,1207.3,34050,681
2025-07-18,US-West,TikTok,1089.41,77050,1541
2025-07-18,US-Midwest,Google_Search,1240.29,46750,935
2025-07-18,US-Midwest,Meta_IG,980.55,42450,849
2025-07-18,US-Midwest,TikTok,1282.24,33050,661
2025-07-18,EU-West,Google_Search,706.02,23850,477
2025-07-18,EU-West,Meta_IG,1485.55,54000,1080
2025-07-18,EU-West,TikTok,580.42,31600,632
2025-07-18,APAC-North,Google_Search,714.09,26050,521
2025-07-18,APAC-North,Meta_IG,1508.41,46450,929
2025-07-18,APAC-North,TikTok,679.5,43950,879
2025-07-19,US-East,Google_Search,1022.41,37900,758
2025-07-19,US-East,Meta_IG,1020.27,30400,608
2025-07-19,US-East,TikTok,1086.27,34050,681
2025-07-19,US-West,Google_Search,1805.04,45550,911
2025-07-19,US-West,Meta_IG,1872.03,50350,1007
2025-07-19,US-West,TikTok,610.49,26550,531
2025-07-19,US-Midwest,Google_Search,1268.58,37150,743
2025-07-19,US-Midwest,Meta_IG,997.01,37250,745
2025-07-19,US-Midwest,TikTok,893.76,37150,743
2025-07-19,EU-West,Google_Search,1224.5,74700,1494
2025-07-19,EU-West,Meta_IG,573.96,19900,398
2025-07-19,EU-West,TikTok,723.99,27500,550
2025-07-19,APAC-North,Google_Search,1091.83,99050,1981
2025-07-19,APAC-North,Meta_IG,1493.2,66550,1331
2025-07-19,APAC-North,TikTok,741.86,24550,491
2025-07-20,US-East,Google_Search,1455.55,41950,839
2025-07-20,US-East,Meta_IG,1391.42,109000,2180
2025-07-20,US-East,TikTok,583.57,16150,323
2025-07-20,US-West,Google_Search,1501.25,39400,788
2025-07-20,US-West,Meta_IG,763.78,63950,1279
2025-07-20,US-West,TikTok,938.08,55000,1100
2025-07-20,US-Midwest,Google_Search,1988.87,88450,1769
2025-07-20,US-Midwest,Meta_IG,1313.16,57850,1157
2025-07-20,US-Midwest,TikTok,1196.86,35750,715
2025-07-20,EU-West,Google_Search,569.51,15150,303
2025-07-20,EU-West,Meta_IG,1730.93,170300,3406
2025-07-20,EU-West,TikTok,1616.33,55750,1115
2025-07-20,APAC-North,Google_Search,1487.46,45950,919
2025-07-20,APAC-North,Meta_IG,1726.16,57350,1147
2025-07-20,APAC-North,TikTok,636.37,54150,1083
2025-07-21,US-East,Google_Search,1446.26,38800,776
2025-07-21,US-East,Meta_IG,1433.2,89800,1796
2025-07-21,US-East,TikTok,1285.56,96950,1939
2025-07-21,US-West,Google_Search,1835.79,67100,1342
2025-07-21,US-West,Meta_IG,1557.84,86950,1739
2025-07-21,US-West,TikTok,1355.2,51350,1027
2025-07-21,US-Midwest,Google_Search,1271.04,42600,852
2025-07-21,US-Midwest,Meta_IG,1148.11,55900,1118
2025-07-21,US-Midwest,TikTok,1804.39,71550,1431
2025-07-21,EU-West,Google_Search,783.27,36500,730
2025-07-21,EU-West,Meta_IG,1426.46,80000,1600
2025-07-21,EU-West,TikTok,1982.64,65800,1316
2025-07-21,APAC-North,Google_Search,1473.6,58450,1169
2025-07-21,APAC-North,Meta_IG,1145.52,89700,1794
2025-07-21,APAC-North,TikTok,1405.32,48700,974
2025-07-22,US-East,Google_Search,1073.45,45800,916
2025-07-22,US-East,Meta_IG,565.97,14250,285
2025-07-22,US-East,TikTok,724.39,34450,689
2025-07-22,US-West,Google_Search,634.69,38000,760
2025-07-22,US-West,Meta_IG,1812.16,132500,2650
2025-07-22,US-West,TikTok,1821.44,47950,959
2025-07-22,US-Midwest,Google_Search,897.28,24800,496
2025-07-22,US-Midwest,Meta_IG,1277.2,117300,2346
2025-07-22,US-Midwest,TikTok,1656.74,45650,913
2025-07-22,EU-West,Google_Search,1602.39,109850,2197
2025-07-22,EU-West,Meta_IG,926.88,52000,1040
2025-07-22,EU-West,TikTok,611.27,25500,510
2025-07-22,APAC-North,Google_Search,1751.47,128650,2573
2025-07-22,APAC-North,Meta_IG,1988.14,52150,1043
2025-07-22,APAC-North,TikTok,1895.06,64450,1289
2025-07-23,US-East,Google_Search,1260.59,48800,976
2025-07-23,US-East,Meta_IG,1043.78,74250,1485
2025-07-23,US-East,TikTok,828.02,49700,994
2025-07-23,US-West,Google_Search,1538.35,59100,1182
2025-07-23,US-West,Meta_IG,1457.27,41550,831
2025-07-23,US-West,TikTok,1372.83,97850,1957
2025-07-23,US-Midwest,Google_Search,642.57,54450,1089
2025-07-23,US-Midwest,Meta_IG,1804.44,51600,1032
2025-07-23,US-Midwest,TikTok,667.4,31400,628
2025-07-23,EU-West,Google_Search,1076.24,39050,781
2025-07-23,EU-West,Meta_IG,1810.85,138700,2774
2025-07-23,EU-West,TikTok,1115.18,46050,921
2025-07-23,APAC-North,Google_Search,763.48,27650,553
2025-07-23,APAC-North,Meta_IG,1840.9,62000,1240
2025-07-23,APAC-North,TikTok,1728.4,126350,2527
2025-07-24,US-East,Google_Search,1295.48,36900,738
2025-07-24,US-East,Meta_IG,1346.5,73750,1475
2025-07-24,US-East,TikTok,793.26,29800,596
2025-07-24,US-West,Google_Search,791.67,20050,401
2025-07-24,US-West,Meta_IG,1884.85,54650,1093
2025-07-24,US-West,TikTok,538.84,23250,465
2025-07-24,US-Midwest,Google_Search,676.98,34200,684
2025-07-24,US-Midwest,Meta_IG,714.31,34750,695
2025-07-24,US-Midwest,TikTok,593.26,21650,433
2025-07-24,EU-West,Google_Search,1242.5,98000,1960
2025-07-24,EU-West,Meta_IG,1379.71,87150,1743
2025-07-24,EU-West,TikTok,910.21,34800,696
2025-07-24,APAC-North,Google_Search,1923.5,53450,1069
2025-07-24,APAC-North,Meta_IG,1332.16,70250,1405
2025-07-24,APAC-North,TikTok,520.01,13150,263
2025-07-25,US-East,Google_Search,1318.92,50000,1000
2025-07-25,US-East,Meta_IG,1970.26,75100,1502
2025-07-25,US-East,TikTok,548.01,25950,519
2025-07-25,US-West,Google_Search,1423.56,93000,1860
2025-07-25,US-West,Meta_IG,1911.47,75600,1512
2025-07-25,US-West,TikTok,1699.19,54850,1097
2025-07-25,US-Midwest,Google_Search,632.51,30600,612
2025-07-25,US-Midwest,Meta_IG,1632.87,45600,912
2025-07-25,US-Midwest,TikTok,1547.71,45200,904
2025-07-25,EU-West,Google_Search,1150.76,61350,1227
2025-07-25,EU-West,Meta_IG,1248.94,51550,1031
2025-07-25,EU-West,TikTok,583.14,24700,494
2025-07-25,APAC-North,Google_Search,674.25,58200,1164
2025-07-25,APAC-North,Meta_IG,1624.92,85400,1708
2025-07-25,APAC-North,TikTok,1332.21,50800,1016
2025-07-26,US-East,Google_Search,1927.23,63200,1264
2025-07-26,US-East,Meta_IG,876.66,22150,443
2025-07-26,US-East,TikTok,596.44,36000,720
2025-07-26,US-West,Google_Search,747.57,48550,971
2025-07-26,US-West,Meta_IG,1655.36,53900,1078
2025-07-26,US-West,TikTok,503.23,24950,499
2025-07-26,US-Midwest,Google_Search,1519.86,39850,797
2025-07-26,US-Midwest,Meta_IG,1185.01,37350,747
2025-07-26,US-Midwest,TikTok,1301.89,38700,774
2025-07-26,EU-West,Google_Search,1324.05,73250,1465
2025-07-26,EU-West,Meta_IG,972.97,26850,537
2025-07-26,EU-West,TikTok,1749.89,65050,1301
2025-07-26,APAC-North,Google_Search,1406.61,78550,1571
2025-07-26,APAC-North,Meta_IG,760.37,75100,1502
2025-07-26,APAC-North,TikTok,1631.22,99350,1987
2025-07-27,US-East,Google_Search,1800.76,45700,914
2025-07-27,US-East,Meta_IG,1518.74,39700,794
2025-07-27,US-East,TikTok,1875.89,117250,2345
2025-07-27,US-West,Google_Search,1806.8,57300,1146
2025-07-27,US-West,Meta_IG,722.45,22300,446
2025-07-27,US-West,TikTok,1226.92,105600,2112
2025-07-27,US-Midwest,Google_Search,1649.74,45350,907
2025-07-27,US-Midwest,Meta_IG,1721.58,167150,3343
2025-07-27,US-Midwest,TikTok,1386.11,45550,911
2025-07-27,EU-West,Google_Search,1817.83,145400,2908
2025-07-27,EU-West,Meta_IG,1353.92,47000,940
2025-07-27,EU-West,TikTok,1096.03,28800,576
2025-07-27,APAC-North,Google_Search,949.29,25350,507
2025-07-27,APAC-North,Meta_IG,736.49,19050,381
2025-07-27,APAC-North,TikTok,1724.68,76000,1520
2025-07-28,US-East,Google_Search,1159.41,39300,786
2025-07-28,US-East,Meta_IG,1496.84,120900,2418
2025-07-28,US-East,TikTok,1185.42,85100,1702
2025-07-28,US-West,Google_Search,929.13,24100,482
2025-07-28,US-West,Meta_IG,1549.76,79400,1588
2025-07-28,US-West,TikTok,607.42,21100,422
2025-07-28,US-Midwest,Google_Search,1222.85,97850,1957
2025-07-28,US-Midwest,Meta_IG,1820.46,67200,1344
2025-07-28,US-Midwest,TikTok,1054.26,103450,2069
2025-07-28,EU-West,Google_Search,549.81,13800,276
2025-07-28,EU-West,Meta_IG,707.48,22450,449
2025-07-28,EU-West,TikTok,1571.38,54300,1086
2025-07-28,APAC-North,Google_Search,825.19,41600,832
2025-07-28,APAC-North,Meta_IG,1883.17,109250,2185
2025-07-28,APAC-North,TikTok,814.18,31150,623
2025-07-29,US-East,Google_Search,1920.82,48300,966
2025-07-29,US-East,Meta_IG,1043.16,29300,586
2025-07-29,US-East,TikTok,1920.36,81400,1628
2025-07-29,US-West,Google_Search,1295.65,35850,717
2025-07-29,US-West,Meta_IG,758.14,20050,401
2025-07-29,US-West,TikTok,605.59,20950,419
2025-07-29,US-Midwest,Google_Search,1364.73,50550,1011
2025-07-29,US-Midwest,Meta_IG,534.46,30250,605
2025-07-29,US-Midwest,TikTok,1271.39,33650,673
2025-07-29,EU-West,Google_Search,1881.07,152050,3041
2025-07-29,EU-West,Meta_IG,703.5,25850,517
2025-07-29,EU-West,TikTok,1710.48,50300,1006
2025-07-29,APAC-North,Google_Search,1038.12,98500,1970
2025-07-29,APAC-North,Meta_IG,977.79,95050,1901
2025-07-29,APAC-North,TikTok,872.69,27750,555
2025-07-30,US-East,Google_Search,507.79,28550,571
2025-07-30,US-East,Meta_IG,1464.08,84550,1691
2025-07-30,US-East,TikTok,897.38,27400,548
2025-07-30,US-West,Google_Search,759.03,24000,480
2025-07-30,US-West,Meta_IG,1892.78,76800,1536
2025-07-30,US-West,TikTok,644.67,52350,1047
2025-07-30,US-Midwest,Google_Search,663.12,59250,1185
2025-07-30,US-Midwest,Meta_IG,1933.66,103750,2075
2025-07-30,US-Midwest,TikTok,856.36,58850,1177
2025-07-30,EU-West,Google_Search,783.35,24500,490
2025-07-30,EU-West,Meta_IG,873.86,59400,1188
2025-07-30,EU-West,TikTok,1831.56,92450,1849
2025-07-30,APAC-North,Google_Search,722.7,18400,368
2025-07-30,APAC-North,Meta_IG,1430.87,56950,1139
2025-07-30,APAC-North,TikTok,1505.53,72250,1445
2025-07-31,US-East,Google_Search,1693.2,68900,1378
2025-07-31,US-East,Meta_IG,740.75,21550,431
2025-07-31,US-East,TikTok,1005.26,35050,701
2025-07-31,US-West,Google_Search,1018.69,53350,1067
2025-07-31,US-West,Meta_IG,507.33,13600,272
2025-07-31,US-West,TikTok,577.91,18300,366
2025-07-31,US-Midwest,Google_Search,1416.59,132300,2646
2025-07-31,US-Midwest,Meta_IG,1567.35,97850,1957
2025-07-31,US-Midwest,TikTok,1212.1,42700,854
2025-07-31,EU-West,Google_Search,545.74,15550,311
2025-07-31,EU-West,Meta_IG,1129.21,80750,1615
2025-07-31,EU-West,TikTok,1171.82,43700,874
2025-07-31,APAC-North,Google_Search,745.53,26150,523
2025-07-31,APAC-North,Meta_IG,1397.06,70050,1401
2025-07-31,APAC-North,TikTok,1117.2,42650,853
2025-08-01,US-East,Google_Search,1037.26,44700,894
2025-08-01,US-East,Meta_IG,953.39,30650,613
2025-08-01,US-East,TikTok,1711.83,64900,1298
2025-08-01,US-West,Google_Search,541.82,39350,787
2025-08-01,US-West,Meta_IG,1326.47,42200,844
2025-08-01,US-West,TikTok,1776.44,86700,1734
2025-08-01,US-Midwest,Google_Search,745.4,47300,946
2025-08-01,US-Midwest,Meta_IG,1667.47,89850,1797
2025-08-01,US-Midwest,TikTok,586.49,16300,326
2025-08-01,EU-West,Google_Search,1295.27,32700,654
2025-08-01,EU-West,Meta_IG,1338.11,78650,1573
2025-08-01,EU-West,TikTok,1682.22,53900,1078
2025-08-01,APAC-North,Google_Search,1301.46,37750,755
2025-08-01,APAC-North,Meta_IG,1697.35,100550,2011
2025-08-01,APAC-North,TikTok,1484.14,80900,1618
2025-08-02,US-East,Google_Search,1836.49,145350,2907
2025-08-02,US-East,Meta_IG,1647.76,105050,2101
2025-08-02,US-East,TikTok,948.75,53350,1067
2025-08-02,US-West,Google_Search,1435.53,114100,2282
2025-08-02,US-West,Meta_IG,855.88,28700,574
2025-08-02,US-West,TikTok,775.88,53500,1070
2025-08-02,US-Midwest,Google_Search,1958.42,50250,1005
2025-08-02,US-Midwest,Meta_IG,1793.86,162150,3243
2025-08-02,US-Midwest,TikTok,1834.46,58800,1176
2025-08-02,EU-West,Google_Search,1137.81,80450,1609
2025-08-02,EU-West,Meta_IG,595.93,21300,426
2025-08-02,EU-West,TikTok,520.0,39850,797
2025-08-02,APAC-North,Google_Search,1343.24,34800,696
2025-08-02,APAC-North,Meta_IG,1940.27,102550,2051
2025-08-02,APAC-North,TikTok,830.31,45750,915
2025-08-03,US-East,Google_Search,1258.27,37800,756
2025-08-03,US-East,Meta_IG,746.62,24800,496
2025-08-03,US-East,TikTok,1343.92,53200,1064
2025-08-03,US-West,Google_Search,1723.54,64800,1296
2025-08-03,US-West,Meta_IG,1022.62,26150,523
2025-08-03,US-West,TikTok,1248.19,31900,638
2025-08-03,US-Midwest,Google_Search,1377.92,42400,848
2025-08-03,US-Midwest,Meta_IG,1484.26,53000,1060
2025-08-03,US-Midwest,TikTok,1312.27,41250,825
2025-08-03,EU-West,Google_Search,1697.87,46300,926
2025-08-03,EU-West,Meta_IG,805.01,35600,712
2025-08-03,EU-West,TikTok,684.28,21300,426
2025-08-03,APAC-North,Google_Search,861.09,26850,537
2025-08-03,APAC-North,Meta_IG,670.92,23100,462
2025-08-03,APAC-North,TikTok,1092.25,64950,1299
2025-08-04,US-East,Google_Search,1162.72,76650,1533
2025-08-04,US-East,Meta_IG,1571.19,73350,1467
2025-08-04,US-East,TikTok,1661.63,45550,911
2025-08-04,US-West,Google_Search,1636.2,73350,1467
2025-08-04,US-West,Meta_IG,683.45,20850,417
2025-08-04,US-West,TikTok,704.3,22350,447
2025-08-04,US-Midwest,Google_Search,1902.47,65350,1307
2025-08-04,US-Midwest,Meta_IG,1507.79,63150,1263
2025-08-04,US-Midwest,TikTok,862.88,38000,760
2025-08-04,EU-West,Google_Search,1613.56,48400,968
2025-08-04,EU-West,Meta_IG,1255.37,84700,1694
2025-08-04,EU-West,TikTok,1485.81,51550,1031
2025-08-04,APAC-North,Google_Search,594.33,18400,368
2025-08-04,APAC-North,Meta_IG,651.09,18700,374
2025-08-04,APAC-North,TikTok,1452.9,37750,755
2025-08-05,US-East,Google_Search,1802.33,63350,1267
2025-08-05,US-East,Meta_IG,784.54,25100,502
2025-08-05,US-East,TikTok,627.8,56900,1138
2025-08-05,US-West,Google_Search,1228.22,46150,923
2025-08-05,US-West,Meta_IG,1959.48,136350,2727
2025-08-05,US-West,TikTok,1704.36,74750,1495
2025-08-05,US-Midwest,Google_Search,749.1,27600,552
2025-08-05,US-Midwest,Meta_IG,1188.76,43850,877
2025-08-05,US-Midwest,TikTok,698.73,57900,1158
2025-08-05,EU-West,Google_Search,532.5,22750,455
2025-08-05,EU-West,Meta_IG,898.96,62000,1240
